"","metric","lat","lon","year","value","sp","latforsim"
"sims1sd41.CarbonSurvival.781","CarbonSurvival",41.9,2,1978,1,"Quercus","41"
"sims1sd41.CarbonSurvival.791","CarbonSurvival",41.9,2,1979,1,"Quercus","41"
"sims1sd41.CarbonSurvival.801","CarbonSurvival",41.9,2,1980,1,"Quercus","41"
"sims1sd41.CarbonSurvival.811","CarbonSurvival",41.9,2,1981,1,"Quercus","41"
"sims1sd41.CarbonSurvival.821","CarbonSurvival",41.9,2,1982,1,"Quercus","41"
"sims1sd41.CarbonSurvival.831","CarbonSurvival",41.9,2,1983,1,"Quercus","41"
"sims1sd41.CarbonSurvival.841","CarbonSurvival",41.9,2,1984,1,"Quercus","41"
"sims1sd41.CarbonSurvival.851","CarbonSurvival",41.9,2,1985,1,"Quercus","41"
"sims1sd41.CarbonSurvival.861","CarbonSurvival",41.9,2,1986,1,"Quercus","41"
"sims1sd41.CarbonSurvival.871","CarbonSurvival",41.9,2,1987,1,"Quercus","41"
"sims1sd41.CarbonSurvival.881","CarbonSurvival",41.9,2,1988,1,"Quercus","41"
"sims1sd41.CarbonSurvival.891","CarbonSurvival",41.9,2,1989,1,"Quercus","41"
"sims1sd41.CarbonSurvival.901","CarbonSurvival",41.9,2,1990,1,"Quercus","41"
"sims1sd41.CarbonSurvival.911","CarbonSurvival",41.9,2,1991,1,"Quercus","41"
"sims1sd41.CarbonSurvival.921","CarbonSurvival",41.9,2,1992,1,"Quercus","41"
"sims1sd41.CarbonSurvival.931","CarbonSurvival",41.9,2,1993,1,"Quercus","41"
"sims1sd41.CarbonSurvival.941","CarbonSurvival",41.9,2,1994,1,"Quercus","41"
"sims1sd41.CarbonSurvival.951","CarbonSurvival",41.9,2,1995,1,"Quercus","41"
"sims1sd41.CarbonSurvival.961","CarbonSurvival",41.9,2,1996,1,"Quercus","41"
"sims1sd41.CarbonSurvival.971","CarbonSurvival",41.9,2,1997,1,"Quercus","41"
"sims1sd41.CarbonSurvival.981","CarbonSurvival",41.9,2,1998,1,"Quercus","41"
"sims1sd41.CarbonSurvival.991","CarbonSurvival",41.9,2,1999,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1001","CarbonSurvival",41.9,2,2000,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1011","CarbonSurvival",41.9,3,1951,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1021","CarbonSurvival",41.9,3,1952,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1031","CarbonSurvival",41.9,3,1953,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1041","CarbonSurvival",41.9,3,1954,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1051","CarbonSurvival",41.9,3,1955,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1061","CarbonSurvival",41.9,3,1956,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1071","CarbonSurvival",41.9,3,1957,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1081","CarbonSurvival",41.9,3,1958,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1091","CarbonSurvival",41.9,3,1959,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1101","CarbonSurvival",41.9,3,1960,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1111","CarbonSurvival",41.9,3,1961,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1121","CarbonSurvival",41.9,3,1962,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1131","CarbonSurvival",41.9,3,1963,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1141","CarbonSurvival",41.9,3,1964,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1151","CarbonSurvival",41.9,3,1965,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1161","CarbonSurvival",41.9,3,1966,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1171","CarbonSurvival",41.9,3,1967,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1181","CarbonSurvival",41.9,3,1968,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1191","CarbonSurvival",41.9,3,1969,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1201","CarbonSurvival",41.9,3,1970,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1211","CarbonSurvival",41.9,3,1971,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1221","CarbonSurvival",41.9,3,1972,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1231","CarbonSurvival",41.9,3,1973,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1241","CarbonSurvival",41.9,3,1974,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1251","CarbonSurvival",41.9,3,1975,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1261","CarbonSurvival",41.9,3,1976,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1271","CarbonSurvival",41.9,3,1977,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1281","CarbonSurvival",41.9,3,1978,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1291","CarbonSurvival",41.9,3,1979,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1301","CarbonSurvival",41.9,3,1980,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1311","CarbonSurvival",41.9,3,1981,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1321","CarbonSurvival",41.9,3,1982,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1331","CarbonSurvival",41.9,3,1983,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1341","CarbonSurvival",41.9,3,1984,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1351","CarbonSurvival",41.9,3,1985,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1361","CarbonSurvival",41.9,3,1986,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1371","CarbonSurvival",41.9,3,1987,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1381","CarbonSurvival",41.9,3,1988,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1391","CarbonSurvival",41.9,3,1989,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1401","CarbonSurvival",41.9,3,1990,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1411","CarbonSurvival",41.9,3,1991,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1421","CarbonSurvival",41.9,3,1992,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1431","CarbonSurvival",41.9,3,1993,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1441","CarbonSurvival",41.9,3,1994,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1451","CarbonSurvival",41.9,3,1995,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1461","CarbonSurvival",41.9,3,1996,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1471","CarbonSurvival",41.9,3,1997,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1481","CarbonSurvival",41.9,3,1998,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1491","CarbonSurvival",41.9,3,1999,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1501","CarbonSurvival",41.9,3,2000,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1511","CarbonSurvival",41.9,4,1951,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1521","CarbonSurvival",41.9,4,1952,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1531","CarbonSurvival",41.9,4,1953,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1541","CarbonSurvival",41.9,4,1954,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1551","CarbonSurvival",41.9,4,1955,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1561","CarbonSurvival",41.9,4,1956,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1571","CarbonSurvival",41.9,4,1957,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1581","CarbonSurvival",41.9,4,1958,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1591","CarbonSurvival",41.9,4,1959,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1601","CarbonSurvival",41.9,4,1960,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1611","CarbonSurvival",41.9,4,1961,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1621","CarbonSurvival",41.9,4,1962,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1631","CarbonSurvival",41.9,4,1963,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1641","CarbonSurvival",41.9,4,1964,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1651","CarbonSurvival",41.9,4,1965,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1661","CarbonSurvival",41.9,4,1966,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1671","CarbonSurvival",41.9,4,1967,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1681","CarbonSurvival",41.9,4,1968,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1691","CarbonSurvival",41.9,4,1969,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1701","CarbonSurvival",41.9,4,1970,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1711","CarbonSurvival",41.9,4,1971,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1721","CarbonSurvival",41.9,4,1972,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1731","CarbonSurvival",41.9,4,1973,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1741","CarbonSurvival",41.9,4,1974,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1751","CarbonSurvival",41.9,4,1975,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1761","CarbonSurvival",41.9,4,1976,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1771","CarbonSurvival",41.9,4,1977,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1781","CarbonSurvival",41.9,4,1978,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1791","CarbonSurvival",41.9,4,1979,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1801","CarbonSurvival",41.9,4,1980,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1811","CarbonSurvival",41.9,4,1981,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1821","CarbonSurvival",41.9,4,1982,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1831","CarbonSurvival",41.9,4,1983,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1841","CarbonSurvival",41.9,4,1984,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1851","CarbonSurvival",41.9,4,1985,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1861","CarbonSurvival",41.9,4,1986,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1871","CarbonSurvival",41.9,4,1987,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1881","CarbonSurvival",41.9,4,1988,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1891","CarbonSurvival",41.9,4,1989,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1901","CarbonSurvival",41.9,4,1990,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1911","CarbonSurvival",41.9,4,1991,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1921","CarbonSurvival",41.9,4,1992,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1931","CarbonSurvival",41.9,4,1993,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1941","CarbonSurvival",41.9,4,1994,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1951","CarbonSurvival",41.9,4,1995,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1961","CarbonSurvival",41.9,4,1996,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1971","CarbonSurvival",41.9,4,1997,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1981","CarbonSurvival",41.9,4,1998,1,"Quercus","41"
"sims1sd41.CarbonSurvival.1991","CarbonSurvival",41.9,4,1999,1,"Quercus","41"
"sims1sd41.CarbonSurvival.2001","CarbonSurvival",41.9,4,2000,1,"Quercus","41"
"sims1sd41.CarbonSurvival.2011","CarbonSurvival",41.9,5,1951,1,"Quercus","41"
"sims1sd41.CarbonSurvival.2021","CarbonSurvival",41.9,5,1952,1,"Quercus","41"
"sims1sd41.CarbonSurvival.2031","CarbonSurvival",41.9,5,1953,1,"Quercus","41"
"sims1sd41.CarbonSurvival.2041","CarbonSurvival",41.9,5,1954,1,"Quercus","41"
"sims1sd41.CarbonSurvival.2051","CarbonSurvival",41.9,5,1955,1,"Quercus","41"
"sims1sd41.CarbonSurvival.2061","CarbonSurvival",41.9,5,1956,1,"Quercus","41"
"sims1sd41.CarbonSurvival.2071","CarbonSurvival",41.9,5,1957,1,"Quercus","41"
"sims1sd41.CarbonSurvival.2081","CarbonSurvival",41.9,5,1958,1,"Quercus","41"
"sims1sd41.CarbonSurvival.2091","CarbonSurvival",41.9,5,1959,1,"Quercus","41"
"sims1sd41.CarbonSurvival.2101","CarbonSurvival",41.9,5,1960,1,"Quercus","41"
"sims1sd41.CarbonSurvival.2111","CarbonSurvival",41.9,5,1961,1,"Quercus","41"
"sims1sd41.CarbonSurvival.2121","CarbonSurvival",41.9,5,1962,1,"Quercus","41"
"sims1sd41.CarbonSurvival.2131","CarbonSurvival",41.9,5,1963,1,"Quercus","41"
"sims1sd41.CarbonSurvival.2141","CarbonSurvival",41.9,5,1964,1,"Quercus","41"
"sims1sd41.CarbonSurvival.2151","CarbonSurvival",41.9,5,1965,1,"Quercus","41"
"sims1sd41.CarbonSurvival.2161","CarbonSurvival",41.9,5,1966,1,"Quercus","41"
"sims1sd41.CarbonSurvival.2171","CarbonSurvival",41.9,5,1967,1,"Quercus","41"
"sims1sd41.CarbonSurvival.2181","CarbonSurvival",41.9,5,1968,1,"Quercus","41"
"sims1sd41.CarbonSurvival.2191","CarbonSurvival",41.9,5,1969,1,"Quercus","41"
"sims1sd41.CarbonSurvival.2201","CarbonSurvival",41.9,5,1970,1,"Quercus","41"
"sims1sd41.CarbonSurvival.2211","CarbonSurvival",41.9,5,1971,1,"Quercus","41"
"sims1sd41.CarbonSurvival.2221","CarbonSurvival",41.9,5,1972,1,"Quercus","41"
"sims1sd41.CarbonSurvival.2231","CarbonSurvival",41.9,5,1973,1,"Quercus","41"
"sims1sd41.CarbonSurvival.2241","CarbonSurvival",41.9,5,1974,1,"Quercus","41"
"sims1sd41.CarbonSurvival.2251","CarbonSurvival",41.9,5,1975,1,"Quercus","41"
"sims1sd41.CarbonSurvival.2261","CarbonSurvival",41.9,5,1976,1,"Quercus","41"
"sims1sd41.CarbonSurvival.2271","CarbonSurvival",41.9,5,1977,1,"Quercus","41"
"sims1sd41.CarbonSurvival.2281","CarbonSurvival",41.9,5,1978,1,"Quercus","41"
"sims1sd41.CarbonSurvival.2291","CarbonSurvival",41.9,5,1979,1,"Quercus","41"
"sims1sd41.CarbonSurvival.2301","CarbonSurvival",41.9,5,1980,1,"Quercus","41"
"sims1sd41.CarbonSurvival.2311","CarbonSurvival",41.9,5,1981,1,"Quercus","41"
"sims1sd41.CarbonSurvival.2321","CarbonSurvival",41.9,5,1982,1,"Quercus","41"
"sims1sd41.CarbonSurvival.2331","CarbonSurvival",41.9,5,1983,1,"Quercus","41"
"sims1sd41.CarbonSurvival.2341","CarbonSurvival",41.9,5,1984,1,"Quercus","41"
"sims1sd41.CarbonSurvival.2351","CarbonSurvival",41.9,5,1985,1,"Quercus","41"
"sims1sd41.CarbonSurvival.2361","CarbonSurvival",41.9,5,1986,1,"Quercus","41"
"sims1sd41.CarbonSurvival.2371","CarbonSurvival",41.9,5,1987,1,"Quercus","41"
"sims1sd41.CarbonSurvival.2381","CarbonSurvival",41.9,5,1988,1,"Quercus","41"
"sims1sd41.CarbonSurvival.2391","CarbonSurvival",41.9,5,1989,1,"Quercus","41"
"sims1sd41.CarbonSurvival.2401","CarbonSurvival",41.9,5,1990,1,"Quercus","41"
"sims1sd41.CarbonSurvival.2411","CarbonSurvival",41.9,5,1991,1,"Quercus","41"
"sims1sd41.CarbonSurvival.2421","CarbonSurvival",41.9,5,1992,1,"Quercus","41"
"sims1sd41.CarbonSurvival.2431","CarbonSurvival",41.9,5,1993,1,"Quercus","41"
"sims1sd41.CarbonSurvival.2441","CarbonSurvival",41.9,5,1994,1,"Quercus","41"
"sims1sd41.CarbonSurvival.2451","CarbonSurvival",41.9,5,1995,1,"Quercus","41"
"sims1sd41.CarbonSurvival.2461","CarbonSurvival",41.9,5,1996,1,"Quercus","41"
"sims1sd41.CarbonSurvival.2471","CarbonSurvival",41.9,5,1997,1,"Quercus","41"
"sims1sd41.CarbonSurvival.2481","CarbonSurvival",41.9,5,1998,1,"Quercus","41"
"sims1sd41.CarbonSurvival.2491","CarbonSurvival",41.9,5,1999,1,"Quercus","41"
"sims1sd41.CarbonSurvival.2501","CarbonSurvival",41.9,5,2000,1,"Quercus","41"
"sims1sd41.LeafIndex.1100","LeafIndex",41.9,1,1951,0.999,"Quercus","41"
"sims1sd41.LeafIndex.251","LeafIndex",41.9,1,1952,0.999,"Quercus","41"
"sims1sd41.LeafIndex.310","LeafIndex",41.9,1,1953,0.999,"Quercus","41"
"sims1sd41.LeafIndex.410","LeafIndex",41.9,1,1954,0.999,"Quercus","41"
"sims1sd41.LeafIndex.510","LeafIndex",41.9,1,1955,1,"Quercus","41"
"sims1sd41.LeafIndex.610","LeafIndex",41.9,1,1956,0.999,"Quercus","41"
"sims1sd41.LeafIndex.710","LeafIndex",41.9,1,1957,0.999,"Quercus","41"
"sims1sd41.LeafIndex.810","LeafIndex",41.9,1,1958,0.999,"Quercus","41"
"sims1sd41.LeafIndex.910","LeafIndex",41.9,1,1959,1,"Quercus","41"
"sims1sd41.LeafIndex.1010","LeafIndex",41.9,1,1960,0.999,"Quercus","41"
"sims1sd41.LeafIndex.1110","LeafIndex",41.9,1,1961,0.999,"Quercus","41"
"sims1sd41.LeafIndex.1210","LeafIndex",41.9,1,1962,0.999,"Quercus","41"
"sims1sd41.LeafIndex.1310","LeafIndex",41.9,1,1963,0.999,"Quercus","41"
"sims1sd41.LeafIndex.1410","LeafIndex",41.9,1,1964,0.999,"Quercus","41"
"sims1sd41.LeafIndex.1510","LeafIndex",41.9,1,1965,0.999,"Quercus","41"
"sims1sd41.LeafIndex.1610","LeafIndex",41.9,1,1966,0.999,"Quercus","41"
"sims1sd41.LeafIndex.1710","LeafIndex",41.9,1,1967,0.999,"Quercus","41"
"sims1sd41.LeafIndex.1810","LeafIndex",41.9,1,1968,0.999,"Quercus","41"
"sims1sd41.LeafIndex.1910","LeafIndex",41.9,1,1969,0.999,"Quercus","41"
"sims1sd41.LeafIndex.2010","LeafIndex",41.9,1,1970,0.999,"Quercus","41"
"sims1sd41.LeafIndex.2110","LeafIndex",41.9,1,1971,0.999,"Quercus","41"
"sims1sd41.LeafIndex.2210","LeafIndex",41.9,1,1972,0.999,"Quercus","41"
"sims1sd41.LeafIndex.2310","LeafIndex",41.9,1,1973,0.999,"Quercus","41"
"sims1sd41.LeafIndex.2410","LeafIndex",41.9,1,1974,0.999,"Quercus","41"
"sims1sd41.LeafIndex.252","LeafIndex",41.9,1,1975,0.999,"Quercus","41"
"sims1sd41.LeafIndex.261","LeafIndex",41.9,1,1976,0.999,"Quercus","41"
"sims1sd41.LeafIndex.271","LeafIndex",41.9,1,1977,0.999,"Quercus","41"
"sims1sd41.LeafIndex.281","LeafIndex",41.9,1,1978,0.999,"Quercus","41"
"sims1sd41.LeafIndex.291","LeafIndex",41.9,1,1979,0.999,"Quercus","41"
"sims1sd41.LeafIndex.301","LeafIndex",41.9,1,1980,0.999,"Quercus","41"
"sims1sd41.LeafIndex.311","LeafIndex",41.9,1,1981,0.999,"Quercus","41"
"sims1sd41.LeafIndex.321","LeafIndex",41.9,1,1982,0.999,"Quercus","41"
"sims1sd41.LeafIndex.331","LeafIndex",41.9,1,1983,0.999,"Quercus","41"
"sims1sd41.LeafIndex.341","LeafIndex",41.9,1,1984,0.999,"Quercus","41"
"sims1sd41.LeafIndex.351","LeafIndex",41.9,1,1985,0.999,"Quercus","41"
"sims1sd41.LeafIndex.361","LeafIndex",41.9,1,1986,0.999,"Quercus","41"
"sims1sd41.LeafIndex.371","LeafIndex",41.9,1,1987,0.999,"Quercus","41"
"sims1sd41.LeafIndex.381","LeafIndex",41.9,1,1988,0.999,"Quercus","41"
"sims1sd41.LeafIndex.391","LeafIndex",41.9,1,1989,0.999,"Quercus","41"
"sims1sd41.LeafIndex.401","LeafIndex",41.9,1,1990,1,"Quercus","41"
"sims1sd41.LeafIndex.411","LeafIndex",41.9,1,1991,0.999,"Quercus","41"
"sims1sd41.LeafIndex.421","LeafIndex",41.9,1,1992,0.999,"Quercus","41"
"sims1sd41.LeafIndex.431","LeafIndex",41.9,1,1993,0.999,"Quercus","41"
"sims1sd41.LeafIndex.441","LeafIndex",41.9,1,1994,0.999,"Quercus","41"
"sims1sd41.LeafIndex.451","LeafIndex",41.9,1,1995,0.999,"Quercus","41"
"sims1sd41.LeafIndex.461","LeafIndex",41.9,1,1996,0.999,"Quercus","41"
"sims1sd41.LeafIndex.471","LeafIndex",41.9,1,1997,1,"Quercus","41"
"sims1sd41.LeafIndex.481","LeafIndex",41.9,1,1998,0.999,"Quercus","41"
"sims1sd41.LeafIndex.491","LeafIndex",41.9,1,1999,0.999,"Quercus","41"
"sims1sd41.LeafIndex.501","LeafIndex",41.9,1,2000,0.999,"Quercus","41"
"sims1sd41.LeafIndex.511","LeafIndex",41.9,2,1951,0.999,"Quercus","41"
"sims1sd41.LeafIndex.521","LeafIndex",41.9,2,1952,0.999,"Quercus","41"
"sims1sd41.LeafIndex.531","LeafIndex",41.9,2,1953,0.999,"Quercus","41"
"sims1sd41.LeafIndex.541","LeafIndex",41.9,2,1954,0.999,"Quercus","41"
"sims1sd41.LeafIndex.551","LeafIndex",41.9,2,1955,0.999,"Quercus","41"
"sims1sd41.LeafIndex.561","LeafIndex",41.9,2,1956,0.999,"Quercus","41"
"sims1sd41.LeafIndex.571","LeafIndex",41.9,2,1957,0.999,"Quercus","41"
"sims1sd41.LeafIndex.581","LeafIndex",41.9,2,1958,0.999,"Quercus","41"
"sims1sd41.LeafIndex.591","LeafIndex",41.9,2,1959,1,"Quercus","41"
"sims1sd41.LeafIndex.601","LeafIndex",41.9,2,1960,0.999,"Quercus","41"
"sims1sd41.LeafIndex.611","LeafIndex",41.9,2,1961,0.999,"Quercus","41"
"sims1sd41.LeafIndex.621","LeafIndex",41.9,2,1962,0.999,"Quercus","41"
"sims1sd41.LeafIndex.631","LeafIndex",41.9,2,1963,0.998,"Quercus","41"
"sims1sd41.LeafIndex.641","LeafIndex",41.9,2,1964,0.998,"Quercus","41"
"sims1sd41.LeafIndex.651","LeafIndex",41.9,2,1965,0.999,"Quercus","41"
"sims1sd41.LeafIndex.661","LeafIndex",41.9,2,1966,0.999,"Quercus","41"
"sims1sd41.LeafIndex.671","LeafIndex",41.9,2,1967,0.999,"Quercus","41"
"sims1sd41.LeafIndex.681","LeafIndex",41.9,2,1968,0.999,"Quercus","41"
"sims1sd41.LeafIndex.691","LeafIndex",41.9,2,1969,0.999,"Quercus","41"
"sims1sd41.LeafIndex.701","LeafIndex",41.9,2,1970,0.999,"Quercus","41"
"sims1sd41.LeafIndex.711","LeafIndex",41.9,2,1971,0.999,"Quercus","41"
"sims1sd41.LeafIndex.721","LeafIndex",41.9,2,1972,0.999,"Quercus","41"
"sims1sd41.LeafIndex.731","LeafIndex",41.9,2,1973,0.999,"Quercus","41"
"sims1sd41.LeafIndex.741","LeafIndex",41.9,2,1974,0.999,"Quercus","41"
"sims1sd41.LeafIndex.751","LeafIndex",41.9,2,1975,0.999,"Quercus","41"
"sims1sd41.LeafIndex.761","LeafIndex",41.9,2,1976,0.999,"Quercus","41"
"sims1sd41.LeafIndex.771","LeafIndex",41.9,2,1977,0.999,"Quercus","41"
"sims1sd41.LeafIndex.781","LeafIndex",41.9,2,1978,0.999,"Quercus","41"
"sims1sd41.LeafIndex.791","LeafIndex",41.9,2,1979,0.999,"Quercus","41"
"sims1sd41.LeafIndex.801","LeafIndex",41.9,2,1980,0.999,"Quercus","41"
"sims1sd41.LeafIndex.811","LeafIndex",41.9,2,1981,0.999,"Quercus","41"
"sims1sd41.LeafIndex.821","LeafIndex",41.9,2,1982,0.999,"Quercus","41"
"sims1sd41.LeafIndex.831","LeafIndex",41.9,2,1983,0.999,"Quercus","41"
"sims1sd41.LeafIndex.841","LeafIndex",41.9,2,1984,0.999,"Quercus","41"
"sims1sd41.LeafIndex.851","LeafIndex",41.9,2,1985,0.999,"Quercus","41"
"sims1sd41.LeafIndex.861","LeafIndex",41.9,2,1986,0.999,"Quercus","41"
"sims1sd41.LeafIndex.871","LeafIndex",41.9,2,1987,0.999,"Quercus","41"
"sims1sd41.LeafIndex.881","LeafIndex",41.9,2,1988,0.999,"Quercus","41"
"sims1sd41.LeafIndex.891","LeafIndex",41.9,2,1989,0.999,"Quercus","41"
"sims1sd41.LeafIndex.901","LeafIndex",41.9,2,1990,1,"Quercus","41"
"sims1sd41.LeafIndex.911","LeafIndex",41.9,2,1991,0.999,"Quercus","41"
"sims1sd41.LeafIndex.921","LeafIndex",41.9,2,1992,0.999,"Quercus","41"
"sims1sd41.LeafIndex.931","LeafIndex",41.9,2,1993,0.999,"Quercus","41"
"sims1sd41.LeafIndex.941","LeafIndex",41.9,2,1994,0.999,"Quercus","41"
"sims1sd41.LeafIndex.951","LeafIndex",41.9,2,1995,0.999,"Quercus","41"
"sims1sd41.LeafIndex.961","LeafIndex",41.9,2,1996,0.999,"Quercus","41"
"sims1sd41.LeafIndex.971","LeafIndex",41.9,2,1997,0.999,"Quercus","41"
"sims1sd41.LeafIndex.981","LeafIndex",41.9,2,1998,0.999,"Quercus","41"
"sims1sd41.LeafIndex.991","LeafIndex",41.9,2,1999,0.999,"Quercus","41"
"sims1sd41.LeafIndex.1001","LeafIndex",41.9,2,2000,0.999,"Quercus","41"
"sims1sd41.LeafIndex.1011","LeafIndex",41.9,3,1951,0.998,"Quercus","41"
"sims1sd41.LeafIndex.1021","LeafIndex",41.9,3,1952,0.999,"Quercus","41"
"sims1sd41.LeafIndex.1031","LeafIndex",41.9,3,1953,0.999,"Quercus","41"
"sims1sd41.LeafIndex.1041","LeafIndex",41.9,3,1954,0.999,"Quercus","41"
"sims1sd41.LeafIndex.1051","LeafIndex",41.9,3,1955,0.999,"Quercus","41"
"sims1sd41.LeafIndex.1061","LeafIndex",41.9,3,1956,0.998,"Quercus","41"
"sims1sd41.LeafIndex.1071","LeafIndex",41.9,3,1957,0.999,"Quercus","41"
"sims1sd41.LeafIndex.1081","LeafIndex",41.9,3,1958,0.999,"Quercus","41"
"sims1sd41.LeafIndex.1091","LeafIndex",41.9,3,1959,1,"Quercus","41"
"sims1sd41.LeafIndex.1101","LeafIndex",41.9,3,1960,0.997,"Quercus","41"
"sims1sd41.LeafIndex.1111","LeafIndex",41.9,3,1961,0.999,"Quercus","41"
"sims1sd41.LeafIndex.1121","LeafIndex",41.9,3,1962,0.999,"Quercus","41"
"sims1sd41.LeafIndex.1131","LeafIndex",41.9,3,1963,0.996,"Quercus","41"
